,ano_mes_dia,ano_trim,i_selic_lag1,i_selic_lag2,i_selic_q_mean,pi_ipca12_lag1,pi_ipca12_lag2,pi_ipca12_q_last,pi_ipca_expect_lag1,pi_ipca_expect_lag2,pi_ipca_expect_lead1,pi_ipca_expect_q_mean,pi_ipca_mensal_q_mean,pi_ipca_q_comp,pi_ipca_q_comp_ann,pi_ipca_q_comp_ann_lag1,pi_ipca_q_comp_ann_lag2,pi_ipca_q_comp_lag1,pi_ipca_q_comp_lag2,presidente,tilde_y_bcb,tilde_y_bcb_lag1,tilde_y_bcb_lag2,tilde_y_filtro_hamilton,tilde_y_filtro_hamilton_lag1,tilde_y_filtro_hamilton_lag2,tilde_y_filtro_hp,tilde_y_filtro_hp_lag1,tilde_y_filtro_hp_lag2,tilde_y_filtro_hp_lead1,tilde_y_ifi,tilde_y_ifi_lag1,tilde_y_ifi_lag2,tilde_y_tend_linear,tilde_y_tend_linear_lag1,tilde_y_tend_linear_lag2,tilde_y_tend_quadr,tilde_y_tend_quadr_lag1,tilde_y_tend_quadr_lag2,y_pib_indice_q_last
0,1999-03-31,1999Q1,,,44.22222222222222,,,3.02,,,,,1.0850000000000004,38.228674958887446,265.0838147498703,,,,,AFG,,,,,,,0.0031177684964411,,,-0.1542294149305956,-1.51,,,-7.033520048044062,,,3.771221346440457,,,99.26342950973496
1,1999-06-30,1999Q2,44.22222222222222,,28.76923076923077,3.02,,3.32,,,,,0.3494505494505495,37.34667879765856,255.85465276045696,265.0838147498703,,38.228674958887446,,AFG,,,,,,,-0.1542294149305956,0.0031177684964411,,-0.8362557243346669,-1.81,-1.51,,-7.05133066845447,-7.033520048044062,,3.088953928998106,3.771221346440457,,99.779498006099
2,1999-09-30,1999Q3,28.76923076923077,44.22222222222222,19.91304347826087,3.32,3.02,6.25,,,,,0.6570652173913044,82.58462767568804,1011.3653209919669,255.85465276045696,265.0838147498703,37.34667879765856,38.228674958887446,AFG,,,,,,,-0.8362557243346669,-0.1542294149305956,0.0031177684964411,-0.1055247691984062,-1.95,-1.81,-1.51,-7.558478447701045,-7.05133066845447,-7.033520048044062,1.884706140673864,3.088953928998106,3.771221346440457,99.77011494252876
3,1999-12-31,1999Q4,19.91304347826087,28.76923076923077,19.0,6.25,3.32,8.94,,,6.788843537414966,,0.9129347826086954,130.6707745365869,2731.1983434849617,1011.3653209919669,255.85465276045696,82.58462767568804,37.34667879765856,AFG,,,,,,,-0.1055247691984062,-0.8362557243346669,-0.1542294149305956,0.2803457946936705,-1.8000000000000005,-1.95,-1.81,-6.748483965740537,-7.558478447701045,-7.05133066845447,2.146927968835932,1.884706140673864,3.088953928998106,101.18695754163736
4,2000-03-31,2000Q1,19.0,19.91304347826087,18.983516483516482,8.94,6.25,6.92,,,6.236596824228403,6.788843537414966,0.3275824175824176,34.63634773732658,228.58617607410915,2731.1983434849617,1011.3653209919669,130.6707745365869,82.58462767568804,AFG,,,,,,,0.2803457946936705,-0.1055247691984062,-0.8362557243346669,1.0143301877904465,-1.29,-1.8000000000000005,-1.95,-6.259465601374403,-6.748483965740537,-7.558478447701045,2.065477479135991,2.146927968835932,1.884706140673864,102.26600985221674
5,2000-06-30,2000Q2,18.983516483516482,19.0,18.39010989010989,6.92,8.94,6.51,6.788843537414966,,6.102491448375191,6.236596824228403,0.2176923076923077,21.866592340341427,120.56605211093454,228.58617607410915,2731.1983434849617,34.63634773732658,130.6707745365869,AFG,,,,,,,1.0143301877904465,0.2803457946936705,-0.1055247691984062,1.536161230873323,-0.4699999999999999,-1.29,-1.8000000000000005,-5.444740025380368,-6.259465601374403,-6.748483965740537,2.346670333708012,2.065477479135991,2.146927968835932,103.71100164203612
6,2000-09-30,2000Q3,18.39010989010989,18.983516483516482,16.652173913043477,6.51,6.92,7.77,6.236596824228403,6.788843537414966,6.163216614906832,6.102491448375191,1.0589130434782614,163.13806637909997,4694.404983772368,120.56605211093454,228.58617607410915,21.866592340341427,34.63634773732658,AFG,,,,,,,1.536161230873323,1.0143301877904465,0.2803457946936705,2.0933836301505693,0.13,-0.4699999999999999,-1.29,-4.828642939613759,-5.444740025380368,-6.259465601374403,2.4201498012550893,2.346670333708012,2.065477479135991,104.94956603330988
7,2000-12-31,2000Q4,16.652173913043477,18.39010989010989,16.410326086956523,7.77,6.51,5.97,6.102491448375191,6.236596824228403,4.240001683501684,6.163216614906832,0.35032608695652173,37.93038744922326,261.94270234437755,4694.404983772368,120.56605211093454,163.13806637909997,21.866592340341427,AFG,,,,,,,2.0933836301505693,1.536161230873323,1.0143301877904465,1.7436570461637937,0.62,0.13,-0.4699999999999999,-4.179556927407447,-4.828642939613759,-5.444740025380368,2.537560254024496,2.4201498012550893,2.346670333708012,106.23504574243492
8,2001-03-31,2001Q1,16.410326086956523,16.652173913043477,15.4,5.97,7.77,6.44,6.163216614906832,6.102491448375191,4.914355118565645,4.240001683501684,0.4703333333333334,52.5435161661459,441.4707622806421,261.94270234437755,4694.404983772368,37.93038744922326,163.13806637909997,AFG,,,,,,,1.7436570461637937,2.0933836301505693,1.536161230873323,0.6005258453015916,0.4599999999999999,0.62,0.13,-4.381951836712117,-4.179556927407447,-4.828642939613759,1.7571372927715825,2.537560254024496,2.4201498012550893,106.58221909453438
9,2001-06-30,2001Q2,15.4,16.410326086956523,16.524725274725274,6.44,5.97,7.35,4.240001683501684,6.163216614906832,6.204870603105979,4.914355118565645,0.5023076923076923,57.76451096329098,519.4942251009699,441.4707622806421,261.94270234437755,52.5435161661459,37.93038744922326,AFG,,,,,,,0.6005258453015916,1.7436570461637937,2.0933836301505693,-0.5899640338340673,-0.6,0.4599999999999999,0.62,-5.330100199585042,-4.381951836712117,-4.179556927407447,0.2055245762096591,1.7571372927715825,2.537560254024496,106.09429978888107
10,2001-09-30,2001Q3,16.524725274725274,15.4,18.86141304347826,7.35,6.44,6.46,4.914355118565645,4.240001683501684,6.982484969835656,6.204870603105979,0.7753260869565218,103.33992916987307,1609.584894186012,519.4942251009699,441.4707622806421,57.76451096329098,52.5435161661459,AFG,,,,,,,-0.5899640338340673,0.6005258453015916,1.7436570461637937,-1.5758753521088908,-1.63,-0.6,0.4599999999999999,-6.32079582989018,-5.330100199585042,-4.381951836712117,-1.3647330958660109,0.2055245762096591,1.7571372927715825,105.55008210180624
